,x,z,IC
5823,181,31,3.0
5824,182,0,1.0
5825,182,1,1.0
5826,182,2,1.0
5827,182,3,1.0
5828,182,4,1.0
5829,182,5,1.0
5830,182,6,1.0
5831,182,7,1.0
5832,182,8,1.0
5833,182,9,1.0
5834,182,10,1.0
5835,182,11,1.0
5836,182,12,1.0
5837,182,13,4.0
5838,182,14,4.0
5839,182,15,4.0
5840,182,16,4.0
5841,182,17,4.0
5842,182,18,4.0
5843,182,19,4.0
5844,182,20,4.0
5845,182,21,5.0
5846,182,22,5.0
5847,182,23,5.0
5848,182,24,5.0
5849,182,25,5.0
5850,182,26,5.0
5851,182,27,5.0
5852,182,28,3.0
5853,182,29,3.0
5854,182,30,3.0
5855,182,31,3.0
5856,183,0,1.0
5857,183,1,1.0
5858,183,2,1.0
5859,183,3,1.0
5860,183,4,1.0
5861,183,5,1.0
5862,183,6,1.0
5863,183,7,1.0
5864,183,8,1.0
5865,183,9,1.0
5866,183,10,1.0
5867,183,11,1.0
5868,183,12,1.0
5869,183,13,4.0
5870,183,14,4.0
5871,183,15,4.0
5872,183,16,4.0
5873,183,17,4.0
5874,183,18,4.0
5875,183,19,4.0
5876,183,20,4.0
5877,183,21,5.0
5878,183,22,5.0
5879,183,23,5.0
5880,183,24,5.0
5881,183,25,5.0
5882,183,26,5.0
5883,183,27,5.0
5884,183,28,3.0
5885,183,29,3.0
5886,183,30,3.0
5887,183,31,3.0
5888,184,0,1.0
5889,184,1,1.0
5890,184,2,1.0
5891,184,3,1.0
5892,184,4,1.0
5893,184,5,1.0
5894,184,6,1.0
5895,184,7,1.0
5896,184,8,1.0
5897,184,9,1.0
5898,184,10,1.0
5899,184,11,1.0
5900,184,12,1.0
5901,184,13,4.0
5902,184,14,4.0
5903,184,15,4.0
5904,184,16,4.0
5905,184,17,4.0
5906,184,18,4.0
5907,184,19,4.0
5908,184,20,4.0
5909,184,21,5.0
5910,184,22,5.0
5911,184,23,5.0
5912,184,24,5.0
5913,184,25,5.0
5914,184,26,5.0
5915,184,27,5.0
5916,184,28,3.0
5917,184,29,3.0
5918,184,30,3.0
5919,184,31,3.0
5920,185,0,1.0
5921,185,1,1.0
5922,185,2,1.0
5923,185,3,1.0
5924,185,4,1.0
5925,185,5,1.0
5926,185,6,1.0
5927,185,7,1.0
5928,185,8,1.0
5929,185,9,1.0
5930,185,10,1.0
5931,185,11,1.0
5932,185,12,1.0
5933,185,13,4.0
5934,185,14,4.0
5935,185,15,4.0
5936,185,16,4.0
5937,185,17,4.0
5938,185,18,4.0
5939,185,19,4.0
5940,185,20,4.0
5941,185,21,4.0
5942,185,22,5.0
5943,185,23,5.0
5944,185,24,5.0
5945,185,25,5.0
5946,185,26,5.0
5947,185,27,5.0
5948,185,28,3.0
5949,185,29,3.0
5950,185,30,3.0
5951,185,31,3.0
5952,186,0,1.0
5953,186,1,1.0
5954,186,2,1.0
5955,186,3,1.0
5956,186,4,1.0
5957,186,5,1.0
5958,186,6,1.0
5959,186,7,1.0
5960,186,8,1.0
5961,186,9,1.0
5962,186,10,1.0
5963,186,11,1.0
5964,186,12,1.0
5965,186,13,4.0
5966,186,14,4.0
5967,186,15,4.0
5968,186,16,4.0
5969,186,17,4.0
5970,186,18,4.0
5971,186,19,4.0
5972,186,20,4.0
5973,186,21,4.0
5974,186,22,5.0
5975,186,23,5.0
5976,186,24,5.0
5977,186,25,5.0
5978,186,26,5.0
5979,186,27,5.0
5980,186,28,3.0
5981,186,29,3.0
5982,186,30,3.0
5983,186,31,3.0
5984,187,0,1.0
5985,187,1,1.0
5986,187,2,1.0
5987,187,3,1.0
5988,187,4,1.0
5989,187,5,1.0
5990,187,6,1.0
5991,187,7,1.0
5992,187,8,1.0
5993,187,9,1.0
5994,187,10,1.0
5995,187,11,1.0
5996,187,12,1.0
5997,187,13,4.0
5998,187,14,4.0
5999,187,15,4.0
6000,187,16,4.0
6001,187,17,4.0
6002,187,18,4.0
6003,187,19,4.0
6004,187,20,4.0
6005,187,21,4.0
6006,187,22,5.0
6007,187,23,5.0
6008,187,24,5.0
6009,187,25,5.0
6010,187,26,5.0
6011,187,27,5.0
6012,187,28,3.0
6013,187,29,3.0
6014,187,30,3.0
6015,187,31,3.0
6016,188,0,1.0
6017,188,1,1.0
6018,188,2,1.0
6019,188,3,1.0
6020,188,4,1.0
6021,188,5,1.0
6022,188,6,1.0
6023,188,7,1.0
6024,188,8,1.0
6025,188,9,1.0
6026,188,10,1.0
6027,188,11,1.0
6028,188,12,1.0
6029,188,13,1.0
6030,188,14,4.0
6031,188,15,4.0
6032,188,16,4.0
6033,188,17,4.0
6034,188,18,4.0
6035,188,19,4.0
6036,188,20,4.0
6037,188,21,4.0
6038,188,22,5.0
6039,188,23,5.0
6040,188,24,5.0
6041,188,25,5.0
6042,188,26,5.0
6043,188,27,5.0
6044,188,28,3.0
6045,188,29,3.0
6046,188,30,3.0
6047,188,31,3.0
6048,189,0,1.0
6049,189,1,1.0
6050,189,2,1.0
6051,189,3,1.0
6052,189,4,1.0
6053,189,5,1.0
6054,189,6,1.0
6055,189,7,1.0
6056,189,8,1.0
6057,189,9,1.0
6058,189,10,1.0
6059,189,11,1.0
6060,189,12,1.0
6061,189,13,1.0
6062,189,14,4.0
6063,189,15,4.0
6064,189,16,4.0
6065,189,17,4.0
6066,189,18,4.0
6067,189,19,4.0
6068,189,20,4.0
6069,189,21,4.0
6070,189,22,5.0
6071,189,23,5.0
6072,189,24,5.0
6073,189,25,5.0
6074,189,26,5.0
6075,189,27,5.0
6076,189,28,3.0
6077,189,29,3.0
6078,189,30,3.0
6079,189,31,3.0
6080,190,0,1.0
6081,190,1,1.0
6082,190,2,1.0
6083,190,3,1.0
6084,190,4,1.0
6085,190,5,1.0
6086,190,6,1.0
6087,190,7,1.0
6088,190,8,1.0
6089,190,9,1.0
6090,190,10,1.0
6091,190,11,1.0
6092,190,12,1.0
6093,190,13,1.0
6094,190,14,4.0
6095,190,15,4.0
6096,190,16,4.0
6097,190,17,4.0
6098,190,18,4.0
6099,190,19,4.0
6100,190,20,4.0
6101,190,21,4.0
6102,190,22,5.0
6103,190,23,5.0
6104,190,24,5.0
6105,190,25,5.0
6106,190,26,5.0
6107,190,27,5.0
6108,190,28,3.0
6109,190,29,3.0
6110,190,30,3.0
6111,190,31,3.0
6112,191,0,1.0
6113,191,1,1.0
6114,191,2,1.0
6115,191,3,1.0
6116,191,4,1.0
6117,191,5,1.0
6118,191,6,1.0
6119,191,7,1.0
6120,191,8,1.0
6121,191,9,1.0
6122,191,10,1.0
6123,191,11,1.0
6124,191,12,1.0
6125,191,13,1.0
6126,191,14,4.0
6127,191,15,4.0
6128,191,16,4.0
6129,191,17,4.0
6130,191,18,4.0
6131,191,19,4.0
6132,191,20,4.0
6133,191,21,4.0
6134,191,22,5.0
6135,191,23,5.0
6136,191,24,5.0
6137,191,25,5.0
6138,191,26,5.0
6139,191,27,5.0
6140,191,28,3.0
6141,191,29,3.0
6142,191,30,3.0
6143,191,31,3.0
6144,192,0,1.0
6145,192,1,1.0
6146,192,2,1.0
6147,192,3,1.0
6148,192,4,1.0
6149,192,5,1.0
6150,192,6,1.0
6151,192,7,1.0
6152,192,8,1.0
6153,192,9,1.0
6154,192,10,1.0
6155,192,11,1.0
6156,192,12,1.0
6157,192,13,1.0
6158,192,14,4.0
6159,192,15,4.0
6160,192,16,4.0
6161,192,17,4.0
6162,192,18,4.0
6163,192,19,4.0
6164,192,20,4.0
6165,192,21,4.0
6166,192,22,5.0
6167,192,23,5.0
6168,192,24,5.0
6169,192,25,5.0
6170,192,26,5.0
6171,192,27,5.0
6172,192,28,3.0
6173,192,29,3.0
6174,192,30,3.0
6175,192,31,3.0
6176,193,0,1.0
6177,193,1,1.0
6178,193,2,1.0
6179,193,3,1.0
6180,193,4,1.0
6181,193,5,1.0
6182,193,6,1.0
6183,193,7,1.0
6184,193,8,1.0
6185,193,9,1.0
6186,193,10,1.0
6187,193,11,1.0
6188,193,12,1.0
6189,193,13,1.0
6190,193,14,4.0
6191,193,15,4.0
6192,193,16,4.0
6193,193,17,4.0
6194,193,18,4.0
6195,193,19,4.0
6196,193,20,4.0
6197,193,21,4.0
6198,193,22,4.0
6199,193,23,5.0
6200,193,24,5.0
6201,193,25,5.0
6202,193,26,5.0
6203,193,27,5.0
6204,193,28,3.0
6205,193,29,3.0
6206,193,30,3.0
6207,193,31,3.0
6208,194,0,1.0
6209,194,1,1.0
6210,194,2,1.0
6211,194,3,1.0
6212,194,4,1.0
6213,194,5,1.0
6214,194,6,1.0
6215,194,7,1.0
6216,194,8,1.0
6217,194,9,1.0
6218,194,10,1.0
6219,194,11,1.0
6220,194,12,1.0
6221,194,13,1.0
6222,194,14,4.0
6223,194,15,4.0
6224,194,16,4.0
6225,194,17,4.0
6226,194,18,4.0
6227,194,19,4.0
6228,194,20,4.0
6229,194,21,4.0
6230,194,22,4.0
6231,194,23,5.0
6232,194,24,5.0
6233,194,25,5.0
6234,194,26,5.0
6235,194,27,5.0
6236,194,28,3.0
6237,194,29,3.0
6238,194,30,3.0
6239,194,31,3.0
6240,195,0,1.0
6241,195,1,1.0
6242,195,2,1.0
6243,195,3,1.0
6244,195,4,1.0
6245,195,5,1.0
6246,195,6,1.0
6247,195,7,1.0
6248,195,8,1.0
6249,195,9,1.0
6250,195,10,1.0
6251,195,11,1.0
6252,195,12,1.0
6253,195,13,1.0
6254,195,14,4.0
6255,195,15,4.0
6256,195,16,4.0
6257,195,17,4.0
6258,195,18,4.0
6259,195,19,4.0
6260,195,20,4.0
6261,195,21,4.0
6262,195,22,4.0
6263,195,23,5.0
6264,195,24,5.0
6265,195,25,5.0
6266,195,26,5.0
6267,195,27,3.0
6268,195,28,3.0
6269,195,29,3.0
6270,195,30,3.0
6271,195,31,3.0
6272,196,0,1.0
6273,196,1,1.0
6274,196,2,1.0
6275,196,3,1.0
6276,196,4,1.0
6277,196,5,1.0
6278,196,6,1.0
6279,196,7,1.0
6280,196,8,1.0
6281,196,9,1.0
6282,196,10,1.0
6283,196,11,1.0
6284,196,12,1.0
6285,196,13,1.0
6286,196,14,4.0
6287,196,15,4.0
6288,196,16,4.0
6289,196,17,4.0
6290,196,18,4.0
6291,196,19,4.0
6292,196,20,4.0
6293,196,21,4.0
6294,196,22,4.0
6295,196,23,5.0
6296,196,24,5.0
6297,196,25,5.0
6298,196,26,5.0
6299,196,27,3.0
6300,196,28,3.0
6301,196,29,3.0
6302,196,30,3.0
6303,196,31,3.0
6304,197,0,1.0
6305,197,1,1.0
6306,197,2,1.0
6307,197,3,1.0
6308,197,4,1.0
6309,197,5,1.0
6310,197,6,1.0
6311,197,7,1.0
6312,197,8,1.0
6313,197,9,1.0
6314,197,10,1.0
6315,197,11,1.0
6316,197,12,1.0
6317,197,13,1.0
6318,197,14,4.0
6319,197,15,4.0
6320,197,16,4.0
6321,197,17,4.0
6322,197,18,4.0
6323,197,19,4.0
6324,197,20,4.0
6325,197,21,4.0
6326,197,22,4.0
6327,197,23,5.0
6328,197,24,5.0
6329,197,25,5.0
6330,197,26,5.0
6331,197,27,3.0
6332,197,28,3.0
6333,197,29,3.0
6334,197,30,3.0
6335,197,31,3.0
6336,198,0,1.0
6337,198,1,1.0
6338,198,2,1.0
6339,198,3,1.0
6340,198,4,1.0
6341,198,5,1.0
6342,198,6,1.0
6343,198,7,1.0
6344,198,8,1.0
6345,198,9,1.0
6346,198,10,1.0
6347,198,11,1.0
6348,198,12,1.0
6349,198,13,1.0
6350,198,14,4.0
6351,198,15,4.0
6352,198,16,4.0
6353,198,17,4.0
6354,198,18,4.0
6355,198,19,4.0
6356,198,20,4.0
6357,198,21,4.0
6358,198,22,4.0
6359,198,23,5.0
6360,198,24,5.0
6361,198,25,5.0
6362,198,26,5.0
6363,198,27,3.0
6364,198,28,3.0
6365,198,29,3.0
6366,198,30,3.0
6367,198,31,3.0
6368,199,0,1.0
6369,199,1,1.0
6370,199,2,1.0
6371,199,3,1.0
6372,199,4,1.0
6373,199,5,1.0
6374,199,6,1.0
6375,199,7,1.0
6376,199,8,1.0
6377,199,9,1.0
6378,199,10,1.0
6379,199,11,1.0
6380,199,12,1.0
6381,199,13,1.0
6382,199,14,4.0
6383,199,15,4.0
6384,199,16,4.0
6385,199,17,4.0
6386,199,18,4.0
6387,199,19,4.0
6388,199,20,4.0
6389,199,21,4.0
6390,199,22,4.0
6391,199,23,5.0
6392,199,24,5.0
6393,199,25,5.0
6394,199,26,5.0
6395,199,27,3.0
6396,199,28,3.0
6397,199,29,3.0
6398,199,30,3.0
6399,199,31,3.0
6400,200,0,1.0
6401,200,1,1.0
6402,200,2,1.0
6403,200,3,1.0
6404,200,4,1.0
6405,200,5,1.0
6406,200,6,1.0
6407,200,7,1.0
6408,200,8,1.0
6409,200,9,1.0
6410,200,10,1.0
6411,200,11,1.0
6412,200,12,1.0
6413,200,13,1.0
6414,200,14,4.0
6415,200,15,4.0
6416,200,16,4.0
6417,200,17,4.0
6418,200,18,4.0
6419,200,19,4.0
6420,200,20,4.0
6421,200,21,4.0
6422,200,22,4.0
6423,200,23,5.0
6424,200,24,5.0
6425,200,25,5.0
6426,200,26,5.0
6427,200,27,3.0
6428,200,28,3.0
6429,200,29,3.0
6430,200,30,3.0
6431,200,31,3.0
6432,201,0,1.0
6433,201,1,1.0
6434,201,2,1.0
6435,201,3,1.0
6436,201,4,1.0
6437,201,5,1.0
6438,201,6,1.0
6439,201,7,1.0
6440,201,8,1.0
6441,201,9,1.0
6442,201,10,1.0
6443,201,11,1.0
6444,201,12,1.0
6445,201,13,1.0
6446,201,14,4.0
6447,201,15,4.0
6448,201,16,4.0
6449,201,17,4.0
6450,201,18,4.0
6451,201,19,4.0
6452,201,20,4.0
6453,201,21,4.0
6454,201,22,4.0
6455,201,23,5.0
6456,201,24,5.0
6457,201,25,5.0
6458,201,26,5.0
6459,201,27,3.0
6460,201,28,3.0
6461,201,29,3.0
6462,201,30,3.0
6463,201,31,3.0
6464,202,0,1.0
6465,202,1,1.0
6466,202,2,1.0
6467,202,3,1.0
6468,202,4,1.0
6469,202,5,1.0
6470,202,6,1.0
6471,202,7,1.0
6472,202,8,1.0
6473,202,9,1.0
6474,202,10,1.0
6475,202,11,1.0
6476,202,12,1.0
6477,202,13,1.0
6478,202,14,4.0
6479,202,15,4.0
6480,202,16,4.0
6481,202,17,4.0
6482,202,18,4.0
6483,202,19,4.0
6484,202,20,4.0
6485,202,21,4.0
6486,202,22,4.0
6487,202,23,4.0
6488,202,24,5.0
6489,202,25,5.0
6490,202,26,5.0
6491,202,27,3.0
6492,202,28,3.0
6493,202,29,3.0
6494,202,30,3.0
6495,202,31,3.0
6496,203,0,1.0
6497,203,1,1.0
6498,203,2,1.0
6499,203,3,1.0
6500,203,4,1.0
6501,203,5,1.0
6502,203,6,1.0
6503,203,7,1.0
6504,203,8,1.0
6505,203,9,1.0
6506,203,10,1.0
6507,203,11,1.0
6508,203,12,1.0
6509,203,13,1.0
6510,203,14,1.0
6511,203,15,4.0
6512,203,16,4.0
6513,203,17,4.0
6514,203,18,4.0
6515,203,19,4.0
6516,203,20,4.0
6517,203,21,4.0
6518,203,22,4.0
6519,203,23,4.0
6520,203,24,5.0
6521,203,25,5.0
6522,203,26,5.0
6523,203,27,3.0
6524,203,28,3.0
6525,203,29,3.0
6526,203,30,3.0
6527,203,31,3.0
6528,204,0,1.0
6529,204,1,1.0
6530,204,2,1.0
6531,204,3,1.0
6532,204,4,1.0
6533,204,5,1.0
6534,204,6,1.0
6535,204,7,1.0
6536,204,8,1.0
6537,204,9,1.0
6538,204,10,1.0
6539,204,11,1.0
6540,204,12,1.0
6541,204,13,1.0
6542,204,14,1.0
6543,204,15,4.0
6544,204,16,4.0
6545,204,17,4.0
6546,204,18,4.0
6547,204,19,4.0
6548,204,20,4.0
6549,204,21,4.0
6550,204,22,4.0
6551,204,23,4.0
6552,204,24,5.0
6553,204,25,5.0
6554,204,26,5.0
6555,204,27,3.0
6556,204,28,3.0
6557,204,29,3.0
6558,204,30,3.0
6559,204,31,3.0
6560,205,0,1.0
6561,205,1,1.0
6562,205,2,1.0
6563,205,3,1.0
6564,205,4,1.0
6565,205,5,1.0
6566,205,6,1.0
6567,205,7,1.0
6568,205,8,1.0
6569,205,9,1.0
6570,205,10,1.0
6571,205,11,1.0
6572,205,12,1.0
6573,205,13,1.0
6574,205,14,1.0
6575,205,15,4.0
6576,205,16,4.0
6577,205,17,4.0
6578,205,18,4.0
6579,205,19,4.0
6580,205,20,4.0
6581,205,21,4.0
6582,205,22,4.0
6583,205,23,4.0
6584,205,24,5.0
6585,205,25,5.0
6586,205,26,5.0
6587,205,27,3.0
6588,205,28,3.0
6589,205,29,3.0
6590,205,30,3.0
6591,205,31,3.0
6592,206,0,1.0
6593,206,1,1.0
6594,206,2,1.0
6595,206,3,1.0
6596,206,4,1.0
6597,206,5,1.0
6598,206,6,1.0
6599,206,7,1.0
6600,206,8,1.0
6601,206,9,1.0
6602,206,10,1.0
6603,206,11,1.0
6604,206,12,1.0
6605,206,13,1.0
6606,206,14,1.0
6607,206,15,4.0
6608,206,16,4.0
6609,206,17,4.0
6610,206,18,4.0
6611,206,19,4.0
6612,206,20,4.0
6613,206,21,4.0
6614,206,22,4.0
6615,206,23,4.0
6616,206,24,5.0
6617,206,25,5.0
6618,206,26,5.0
6619,206,27,3.0
6620,206,28,3.0
6621,206,29,3.0
6622,206,30,3.0
6623,206,31,3.0
6624,207,0,1.0
6625,207,1,1.0
6626,207,2,1.0
6627,207,3,1.0
6628,207,4,1.0
6629,207,5,1.0
6630,207,6,1.0
6631,207,7,1.0
6632,207,8,1.0
6633,207,9,1.0
6634,207,10,1.0
6635,207,11,1.0
6636,207,12,1.0
6637,207,13,1.0
6638,207,14,1.0
6639,207,15,4.0
6640,207,16,4.0
6641,207,17,4.0
6642,207,18,4.0
6643,207,19,4.0
6644,207,20,4.0
6645,207,21,4.0
6646,207,22,4.0
6647,207,23,4.0
6648,207,24,5.0
6649,207,25,5.0
6650,207,26,5.0
6651,207,27,3.0
6652,207,28,3.0
6653,207,29,3.0
6654,207,30,3.0
6655,207,31,3.0
6656,208,0,1.0
6657,208,1,1.0
6658,208,2,1.0
6659,208,3,1.0
6660,208,4,1.0
6661,208,5,1.0
6662,208,6,1.0
6663,208,7,1.0
6664,208,8,1.0
6665,208,9,1.0
6666,208,10,1.0
6667,208,11,1.0
6668,208,12,1.0
6669,208,13,1.0
6670,208,14,1.0
6671,208,15,4.0
6672,208,16,4.0
6673,208,17,4.0
6674,208,18,4.0
6675,208,19,4.0
6676,208,20,4.0
6677,208,21,4.0
6678,208,22,4.0
6679,208,23,4.0
6680,208,24,5.0
6681,208,25,5.0
6682,208,26,3.0
6683,208,27,3.0
6684,208,28,3.0
6685,208,29,3.0
6686,208,30,3.0
6687,208,31,3.0
6688,209,0,1.0
6689,209,1,1.0
6690,209,2,1.0
6691,209,3,1.0
6692,209,4,1.0
6693,209,5,1.0
6694,209,6,1.0
6695,209,7,1.0
6696,209,8,1.0
6697,209,9,1.0
6698,209,10,1.0
6699,209,11,1.0
6700,209,12,1.0
6701,209,13,1.0
6702,209,14,1.0
6703,209,15,4.0
6704,209,16,4.0
6705,209,17,4.0
6706,209,18,4.0
6707,209,19,4.0
6708,209,20,4.0
6709,209,21,4.0
6710,209,22,4.0
6711,209,23,4.0
6712,209,24,5.0
6713,209,25,5.0
6714,209,26,3.0
6715,209,27,3.0
6716,209,28,3.0
6717,209,29,3.0
6718,209,30,3.0
6719,209,31,3.0
6720,210,0,1.0
6721,210,1,1.0
6722,210,2,1.0
6723,210,3,1.0
6724,210,4,1.0
6725,210,5,1.0
6726,210,6,1.0
6727,210,7,1.0
6728,210,8,1.0
6729,210,9,1.0
6730,210,10,1.0
6731,210,11,1.0
6732,210,12,1.0
6733,210,13,1.0
6734,210,14,1.0
6735,210,15,4.0
6736,210,16,4.0
6737,210,17,4.0
6738,210,18,4.0
6739,210,19,4.0
6740,210,20,4.0
6741,210,21,4.0
6742,210,22,4.0
6743,210,23,4.0
6744,210,24,5.0
6745,210,25,5.0
6746,210,26,3.0
6747,210,27,3.0
6748,210,28,3.0
6749,210,29,3.0
6750,210,30,3.0
6751,210,31,3.0
6752,211,0,1.0
6753,211,1,1.0
6754,211,2,1.0
6755,211,3,1.0
6756,211,4,1.0
6757,211,5,1.0
6758,211,6,1.0
6759,211,7,1.0
6760,211,8,1.0
6761,211,9,1.0
6762,211,10,1.0
6763,211,11,1.0
6764,211,12,1.0
6765,211,13,1.0
6766,211,14,1.0
6767,211,15,4.0
6768,211,16,4.0
6769,211,17,4.0
6770,211,18,4.0
6771,211,19,4.0
6772,211,20,4.0
6773,211,21,4.0
6774,211,22,4.0
6775,211,23,4.0
6776,211,24,5.0
6777,211,25,5.0
6778,211,26,3.0
6779,211,27,3.0
6780,211,28,3.0
6781,211,29,3.0
6782,211,30,3.0
6783,211,31,3.0
6784,212,0,1.0
6785,212,1,1.0
6786,212,2,1.0
6787,212,3,1.0
6788,212,4,1.0
6789,212,5,1.0
6790,212,6,1.0
6791,212,7,1.0
6792,212,8,1.0
6793,212,9,1.0
6794,212,10,1.0
6795,212,11,1.0
6796,212,12,1.0
6797,212,13,1.0
6798,212,14,1.0
6799,212,15,4.0
6800,212,16,4.0
6801,212,17,4.0
6802,212,18,4.0
6803,212,19,4.0
6804,212,20,4.0
6805,212,21,4.0
6806,212,22,4.0
6807,212,23,4.0
6808,212,24,4.0
6809,212,25,5.0
6810,212,26,3.0
6811,212,27,3.0
6812,212,28,3.0
6813,212,29,3.0
6814,212,30,3.0
6815,212,31,3.0
6816,213,0,1.0
6817,213,1,1.0
6818,213,2,1.0
6819,213,3,1.0
6820,213,4,1.0
6821,213,5,1.0
6822,213,6,1.0
6823,213,7,1.0
6824,213,8,1.0
6825,213,9,1.0
6826,213,10,1.0
6827,213,11,1.0
6828,213,12,1.0
6829,213,13,1.0
6830,213,14,1.0
6831,213,15,4.0
6832,213,16,4.0
6833,213,17,4.0
6834,213,18,4.0
6835,213,19,4.0
6836,213,20,4.0
6837,213,21,4.0
6838,213,22,4.0
6839,213,23,4.0
6840,213,24,4.0
6841,213,25,5.0
6842,213,26,3.0
6843,213,27,3.0
6844,213,28,3.0
6845,213,29,3.0
6846,213,30,3.0
6847,213,31,3.0
6848,214,0,1.0
6849,214,1,1.0
6850,214,2,1.0
6851,214,3,1.0
6852,214,4,1.0
6853,214,5,1.0
6854,214,6,1.0
6855,214,7,1.0
6856,214,8,1.0
6857,214,9,1.0
6858,214,10,1.0
6859,214,11,1.0
6860,214,12,1.0
6861,214,13,1.0
6862,214,14,1.0
6863,214,15,4.0
6864,214,16,4.0
6865,214,17,4.0
6866,214,18,4.0
6867,214,19,4.0
6868,214,20,4.0
6869,214,21,4.0
6870,214,22,4.0
6871,214,23,4.0
6872,214,24,4.0
6873,214,25,5.0
6874,214,26,3.0
6875,214,27,3.0
6876,214,28,3.0
6877,214,29,3.0
6878,214,30,3.0
6879,214,31,3.0
6880,215,0,1.0
6881,215,1,1.0
6882,215,2,1.0
6883,215,3,1.0
6884,215,4,1.0
6885,215,5,1.0
6886,215,6,1.0
6887,215,7,1.0
6888,215,8,1.0
6889,215,9,1.0
6890,215,10,1.0
6891,215,11,1.0
6892,215,12,1.0
6893,215,13,1.0
6894,215,14,1.0
6895,215,15,4.0
6896,215,16,4.0
6897,215,17,4.0
6898,215,18,4.0
6899,215,19,4.0
6900,215,20,4.0
6901,215,21,4.0
6902,215,22,4.0
6903,215,23,4.0
6904,215,24,4.0
6905,215,25,5.0
6906,215,26,3.0
6907,215,27,3.0
6908,215,28,3.0
6909,215,29,3.0
6910,215,30,3.0
6911,215,31,3.0
6912,216,0,1.0
6913,216,1,1.0
6914,216,2,1.0
6915,216,3,1.0
6916,216,4,1.0
6917,216,5,1.0
6918,216,6,1.0
6919,216,7,1.0
6920,216,8,1.0
6921,216,9,1.0
6922,216,10,1.0
6923,216,11,1.0
6924,216,12,1.0
6925,216,13,1.0
6926,216,14,1.0
6927,216,15,4.0
6928,216,16,4.0
6929,216,17,4.0
6930,216,18,4.0
6931,216,19,4.0
6932,216,20,4.0
6933,216,21,4.0
6934,216,22,4.0
6935,216,23,4.0
6936,216,24,4.0
6937,216,25,5.0
6938,216,26,3.0
6939,216,27,3.0
6940,216,28,3.0
6941,216,29,3.0
6942,216,30,3.0
6943,216,31,3.0
6944,217,0,1.0
6945,217,1,1.0
6946,217,2,1.0
6947,217,3,1.0
6948,217,4,1.0
6949,217,5,1.0
6950,217,6,1.0
6951,217,7,1.0
6952,217,8,1.0
6953,217,9,1.0
6954,217,10,1.0
6955,217,11,1.0
6956,217,12,1.0
6957,217,13,1.0
6958,217,14,1.0
6959,217,15,1.0
6960,217,16,4.0
6961,217,17,4.0
6962,217,18,4.0
6963,217,19,4.0
6964,217,20,4.0
6965,217,21,4.0
6966,217,22,4.0
6967,217,23,4.0
6968,217,24,4.0
6969,217,25,5.0
6970,217,26,3.0
6971,217,27,3.0
6972,217,28,3.0
6973,217,29,3.0
6974,217,30,3.0
6975,217,31,3.0
6976,218,0,1.0
6977,218,1,1.0
6978,218,2,1.0
6979,218,3,1.0
6980,218,4,1.0
6981,218,5,1.0
6982,218,6,1.0
6983,218,7,1.0
6984,218,8,1.0
6985,218,9,1.0
6986,218,10,1.0
6987,218,11,1.0
6988,218,12,1.0
6989,218,13,1.0
6990,218,14,1.0
6991,218,15,1.0
6992,218,16,4.0
6993,218,17,4.0
6994,218,18,4.0
6995,218,19,4.0
6996,218,20,4.0
6997,218,21,4.0
6998,218,22,4.0
6999,218,23,4.0
7000,218,24,4.0
7001,218,25,5.0
7002,218,26,3.0
7003,218,27,3.0
7004,218,28,3.0
7005,218,29,3.0
7006,218,30,3.0
7007,218,31,3.0
7008,219,0,1.0
7009,219,1,1.0
7010,219,2,1.0
7011,219,3,1.0
7012,219,4,1.0
7013,219,5,1.0
7014,219,6,1.0
7015,219,7,1.0
7016,219,8,1.0
7017,219,9,1.0
7018,219,10,1.0
7019,219,11,1.0
7020,219,12,1.0
7021,219,13,1.0
7022,219,14,1.0
7023,219,15,1.0
7024,219,16,4.0
7025,219,17,4.0
7026,219,18,4.0
7027,219,19,4.0
7028,219,20,4.0
7029,219,21,4.0
7030,219,22,4.0
7031,219,23,4.0
7032,219,24,4.0
7033,219,25,5.0
7034,219,26,3.0
7035,219,27,3.0
7036,219,28,3.0
7037,219,29,3.0
7038,219,30,3.0
7039,219,31,3.0
7040,220,0,1.0
7041,220,1,1.0
7042,220,2,1.0
7043,220,3,1.0
7044,220,4,1.0
7045,220,5,1.0
7046,220,6,1.0
7047,220,7,1.0
7048,220,8,1.0
7049,220,9,1.0
7050,220,10,1.0
7051,220,11,1.0
7052,220,12,1.0
7053,220,13,1.0
7054,220,14,1.0
7055,220,15,1.0
7056,220,16,4.0
7057,220,17,4.0
7058,220,18,4.0
7059,220,19,4.0
7060,220,20,4.0
7061,220,21,4.0
7062,220,22,4.0
7063,220,23,4.0
7064,220,24,4.0
7065,220,25,5.0
7066,220,26,3.0
7067,220,27,3.0
7068,220,28,3.0
7069,220,29,3.0
7070,220,30,3.0
7071,220,31,3.0
7072,221,0,1.0
7073,221,1,1.0
7074,221,2,1.0
7075,221,3,1.0
7076,221,4,1.0
7077,221,5,1.0
7078,221,6,1.0
7079,221,7,1.0
7080,221,8,1.0
7081,221,9,1.0
7082,221,10,1.0
7083,221,11,1.0
7084,221,12,1.0
7085,221,13,1.0
7086,221,14,1.0
7087,221,15,1.0
7088,221,16,4.0
7089,221,17,4.0
7090,221,18,4.0
7091,221,19,4.0
7092,221,20,4.0
7093,221,21,4.0
7094,221,22,4.0
